H01,H02,H03,H04,H05,H06,H07,H08,date,rands,new_date
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Mar.22,16.05,2022-03-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Apr.22,16.24,2022-04-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,May.22,17.27,2022-05-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Jun.22,17.41,2022-06-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Jul.22,17.84,2022-07-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Aug.22,18.38,2022-08-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Sep.22,18.67,2022-09-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Oct.22,18.54,2022-10-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Nov.22,18.68,2022-11-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Dec.22,18.62,2022-12-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Jan.23,18.66,2023-01-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Feb.23,18.79,2023-02-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Mar.23,18.97,2023-03-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Apr.23,19.07,2023-04-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,May.23,18.99,2023-05-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Jun.23,18.73,2023-06-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Jul.23,18.77,2023-07-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Aug.23,18.29,2023-08-01
P0141,Consumer Price Index,1112001,Loaf of white bread,Price (Rand),monthly,10902,700 Gram,Sep.23,18.39,2023-09-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jan.2017,12.31,2017-01-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Feb.2017,12.23,2017-02-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Mar.2017,12.15,2017-03-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Apr.2017,12.2,2017-04-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,May.2017,12.14,2017-05-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jun.2017,12.24,2017-06-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jul.2017,12.18,2017-07-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Aug.2017,12.11,2017-08-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Sep.2017,11.85,2017-09-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Oct.2017,11.98,2017-10-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Nov.2017,11.87,2017-11-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Dec.2017,11.99,2017-12-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jan.2018,12.04,2018-01-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Feb.2018,12.14,2018-02-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Mar.2018,11.53,2018-03-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Apr.2018,11.47,2018-04-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,May.2018,11.39,2018-05-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jun.2018,11.53,2018-06-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jul.2018,11.34,2018-07-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Aug.2018,11.58,2018-08-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Sep.2018,11.66,2018-09-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Oct.2018,11.69,2018-10-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Nov.2018,11.8,2018-11-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Dec.2018,11.82,2018-12-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jan.2019,12.17,2019-01-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Feb.2019,12.48,2019-02-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Mar.2019,12.57,2019-03-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Apr.2019,12.56,2019-04-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,May.2019,12.63,2019-05-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jun.2019,12.65,2019-06-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jul.2019,12.62,2019-07-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Aug.2019,12.48,2019-08-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Sep.2019,12.51,2019-09-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Oct.2019,12.53,2019-10-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Nov.2019,12.48,2019-11-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Dec.2019,12.42,2019-12-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jan.2020,12.42,2020-01-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Feb.2020,12.47,2020-02-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Mar.2020,12.5,2020-03-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,March.Online.Price,12.78,2020-03-01 (online price)
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Apr.2020,13.25,2020-04-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,May.20,13.02,2020-05-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jun.20,13.32,2020-06-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jul.20,13.4,2020-07-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Aug.20,13.6,2020-08-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Sep.20,13.84,2020-09-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Oct.20,13.88,2020-10-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Nov.20,14.06,2020-11-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Dec.20,14.14,2020-12-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jan.21,14.11,2021-01-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Feb.21,14.2,2021-02-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Mar.21,13.83,2021-03-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Apr.21,14.16,2021-04-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,May.21,14.03,2021-05-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jun.21,13.72,2021-06-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jul.21,13.52,2021-07-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Aug.21,12.63,2021-08-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Sep.21,13.23,2021-09-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Oct.21,13.59,2021-10-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Nov.21,13.99,2021-11-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Dec.21,13.97,2021-12-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jan.22,13.99,2022-01-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Feb.22,14.64,2022-02-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Mar.22,14.64,2022-03-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Apr.22,14.93,2022-04-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,May.22,15.37,2022-05-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jun.22,15.9,2022-06-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jul.22,15.93,2022-07-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Aug.22,16.32,2022-08-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Sep.22,16.69,2022-09-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Oct.22,16.75,2022-10-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Nov.22,16.74,2022-11-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Dec.22,16.61,2022-12-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jan.23,16.83,2023-01-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Feb.23,16.84,2023-02-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Mar.23,17.16,2023-03-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Apr.23,17.29,2023-04-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,May.23,17.19,2023-05-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jun.23,17.19,2023-06-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Jul.23,17.17,2023-07-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Aug.23,16.96,2023-08-01
P0141,Consumer Price Index,1112002,Loaf of brown bread,Price (Rand),monthly,10902,700 Gram,Sep.23,16.96,2023-09-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jan.2017,14.46,2017-01-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Feb.2017,14.6,2017-02-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Mar.2017,14.73,2017-03-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Apr.2017,14.88,2017-04-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,May.2017,15.42,2017-05-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jun.2017,15.64,2017-06-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jul.2017,15.53,2017-07-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Aug.2017,15.29,2017-08-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Sep.2017,15.38,2017-09-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Oct.2017,15.52,2017-10-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Nov.2017,15.31,2017-11-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Dec.2017,15.24,2017-12-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jan.2018,15.26,2018-01-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Feb.2018,15.16,2018-02-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Mar.2018,15.26,2018-03-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Apr.2018,15.56,2018-04-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,May.2018,15.29,2018-05-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jun.2018,15.58,2018-06-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jul.2018,15.82,2018-07-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Aug.2018,15.71,2018-08-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Sep.2018,15.88,2018-09-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Oct.2018,15.87,2018-10-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Nov.2018,15.74,2018-11-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Dec.2018,15.54,2018-12-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jan.2019,16.01,2019-01-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Feb.2019,15.78,2019-02-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Mar.2019,15.52,2019-03-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Apr.2019,15.42,2019-04-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,May.2019,16.17,2019-05-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jun.2019,16.44,2019-06-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jul.2019,16.29,2019-07-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Aug.2019,16.45,2019-08-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Sep.2019,16.7,2019-09-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Oct.2019,16.52,2019-10-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Nov.2019,16.39,2019-11-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Dec.2019,16.51,2019-12-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jan.2020,17.34,2020-01-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Feb.2020,17.49,2020-02-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Mar.2020,17.44,2020-03-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,March.Online.Price,21.28,2020-03-01 (online price)
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Apr.2020,19.25,2020-04-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,May.20,18.82,2020-05-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jun.20,19.85,2020-06-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jul.20,18.93,2020-07-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Aug.20,20.02,2020-08-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Sep.20,20.46,2020-09-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Oct.20,21.27,2020-10-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Nov.20,21.05,2020-11-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Dec.20,20.99,2020-12-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jan.21,21.47,2021-01-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Feb.21,21.36,2021-02-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Mar.21,21.48,2021-03-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Apr.21,22.01,2021-04-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,May.21,21.29,2021-05-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jun.21,22.36,2021-06-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jul.21,22.24,2021-07-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Aug.21,22.04,2021-08-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Sep.21,21.81,2021-09-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Oct.21,21.72,2021-10-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Nov.21,21.71,2021-11-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Dec.21,21.74,2021-12-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jan.22,22.01,2022-01-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Feb.22,21.99,2022-02-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Mar.22,23.83,2022-03-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Apr.22,23.77,2022-04-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,May.22,23.76,2022-05-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jun.22,23.9,2022-06-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jul.22,23.14,2022-07-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Aug.22,22.07,2022-08-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Sep.22,21.39,2022-09-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Oct.22,22.64,2022-10-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Nov.22,22.6,2022-11-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Dec.22,22.57,2022-12-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Jan.23,22.7,2023-01-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Feb.23,22.64,2023-02-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Mar.23,22.66,2023-03-01
P0141,Consumer Price Index,1112003,Sweet biscuits,Price (Rand),monthly,10855,200 Gram,Apr.23,22.49,2023-04-01
